m,branch,qz_center,gui_L,final_L,gui_background_density,final_data_density,pixel_count,delta_L,delta_density
1,-,2.0682344703527935,2.2317708333333335,2.2317708333333335,8.044071337045137,8.044071337045137,567.0,0.0,0.0
1,-,2.0923678947443083,2.2578125000000004,2.2578125000000004,6.957661567644165,6.957661567644165,584.0,0.0,0.0
1,-,2.116501319135822,2.2838541666666665,2.2838541666666665,6.863732051884529,6.863732051884529,592.0,0.0,0.0
1,-,2.140634743527337,2.3098958333333335,2.3098958333333335,6.853918269177181,6.853918269177181,598.0,0.0,0.0
1,-,2.1647681679188517,2.3359375000000004,2.3359375000000004,8.42851571978311,8.42851571978311,610.0,0.0,0.0
1,-,2.1889015923103656,2.3619791666666665,2.3619791666666665,8.795017904925746,8.795017904925746,621.0,0.0,0.0
1,-,2.2130350167018804,2.3880208333333335,2.3880208333333335,8.210992480967738,8.210992480967738,635.0,0.0,0.0
1,-,2.237168441093395,2.4140625,2.4140625,8.069696366961224,8.069696366961224,648.0,0.0,0.0
1,-,2.26130186548491,2.440104166666667,2.440104166666667,8.22969579923249,8.22969579923249,657.0,0.0,0.0
1,-,2.2854352898764243,2.4661458333333335,2.4661458333333335,9.020118027125163,9.020118027125163,674.0,0.0,0.0
1,-,2.3095687142679386,2.4921875,2.4921875,11.07251039276826,11.07251039276826,696.0,0.0,0.0
1,-,2.3337021386594534,2.518229166666667,2.518229166666667,11.877906444707463,11.877906444707463,706.0,0.0,0.0
1,-,2.3578355630509678,2.5442708333333335,2.5442708333333335,11.47360657362175,11.47360657362175,719.0,0.0,0.0
1,-,2.381968987442482,2.5703125,2.5703125,9.19494107233557,9.19494107233557,737.0,0.0,0.0
1,-,2.406102411833997,2.596354166666667,2.596354166666667,8.018402712631842,8.018402712631842,759.0,0.0,0.0
1,-,2.430235836225511,2.6223958333333335,2.6223958333333335,7.617348056875089,7.617348056875089,770.0,0.0,0.0
1,-,2.4543692606170255,2.6484375,2.6484375,7.321328635669099,7.321328635669099,787.0,0.0,0.0
1,-,2.4785026850085403,2.674479166666667,2.674479166666667,7.754122154767675,7.754122154767675,805.0,0.0,0.0
1,-,2.5026361094000547,2.7005208333333335,2.7005208333333335,8.71708189642831,8.71708189642831,831.0,0.0,0.0
1,-,2.526769533791569,2.7265625,2.7265625,10.482090987060948,10.482090987060948,849.0,0.0,0.0
1,-,2.5509029581830838,2.752604166666667,2.752604166666667,12.723978139376792,12.723978139376792,872.0,0.0,0.0
1,-,2.575036382574598,2.7786458333333335,2.7786458333333335,16.735212251801507,16.735212251801507,898.0,0.0,0.0
1,-,2.5991698069661124,2.8046875,2.8046875,21.076023504512616,21.076023504512616,925.0,0.0,0.0
1,-,2.623303231357627,2.830729166666667,2.830729166666667,22.449708451690586,22.449708451690586,943.0,0.0,0.0
1,-,2.6474366557491416,2.856770833333333,2.856770833333333,17.89725503953656,17.89725503953656,972.0,0.0,0.0
1,-,2.6715700801406563,2.8828125,2.8828125,9.846414720741757,9.846414720741757,1005.0,0.0,0.0
1,-,2.6957035045321707,2.9088541666666665,2.9088541666666665,4.409888013539024,4.409888013539024,1032.0,0.0,0.0
1,-,2.7198369289236854,2.9348958333333335,2.9348958333333335,2.171577628753079,2.171577628753079,1062.0,0.0,0.0
1,-,2.7439703533152002,2.9609375000000004,2.9609375000000004,1.1452307629235625,1.1452307629235625,1097.0,0.0,0.0
1,-,2.768103777706714,2.9869791666666665,2.9869791666666665,0.677626624049178,0.677626624049178,1134.0,0.0,0.0
1,+,0.4754284605128358,0.5130208333333334,0.5130208333333334,18.387383181032767,18.387383181032767,287.0,0.0,0.0
1,+,0.4995618849043504,0.5390625,0.5390625,19.14818023431549,19.14818023431549,290.0,0.0,0.0
1,+,0.5236953092958649,0.5651041666666667,0.5651041666666667,20.15872818364061,20.15872818364061,291.0,0.0,0.0
1,+,0.5478287336873793,0.5911458333333333,0.5911458333333333,20.926413517450833,20.926413517450833,293.0,0.0,0.0
1,+,0.5719621580788938,0.6171875,0.6171875,21.036564062878377,21.036564062878377,292.0,0.0,0.0
1,+,0.5960955824704084,0.6432291666666667,0.6432291666666667,23.708991611297243,23.708991611297243,295.0,0.0,0.0
1,+,0.620229006861923,0.6692708333333334,0.6692708333333334,25.51972609894344,25.51972609894344,296.0,0.0,0.0
1,+,0.6443624312534375,0.6953125000000001,0.6953125000000001,29.18618696462062,29.18618696462062,300.0,0.0,0.0
