L,parratt_trace,kinematic_trace
2.121690590111642294e+00,1.472423658261951939e-05,1.254182266379490704e-05
2.123285486443380776e+00,1.486384430473178531e-05,1.254182266379490704e-05
2.124880382775119259e+00,1.486384430473178531e-05,1.254182266379490704e-05
2.126475279106857741e+00,1.486384430473178531e-05,1.242402438379873006e-05
2.128070175438596223e+00,1.500477571625670382e-05,1.230733251673324984e-05
2.129665071770334706e+00,1.500477571625670382e-05,1.230733251673324984e-05
2.131259968102072744e+00,1.500477571625670382e-05,1.230733251673324984e-05
2.132854864433811226e+00,1.500477571625670382e-05,1.219173667068470324e-05
2.134449760765549708e+00,1.489624899583440088e-05,1.219173667068470324e-05
2.136044657097288191e+00,1.486384430473178531e-05,1.196379196109328170e-05
2.137639553429026673e+00,1.476705256941920490e-05,1.196379196109328170e-05
2.139234449760765155e+00,1.476705256941920490e-05,1.185142279809135806e-05
2.140829346092503638e+00,1.476705256941920490e-05,1.174010905538049394e-05
2.142424242424242120e+00,1.463897667452862884e-05,1.174010905538049394e-05
2.144019138755980602e+00,1.451201159269806849e-05,1.174010905538049394e-05
2.145614035087719085e+00,1.438614768975194914e-05,1.162984081999205681e-05
2.147208931419457123e+00,1.426137541507280229e-05,1.162984081999205681e-05
2.148803827751195605e+00,1.413768530087639006e-05,1.162984081999205681e-05
2.150398724082934088e+00,1.413768530087639006e-05,1.162984081999205681e-05
2.151993620414672570e+00,1.413768530087639006e-05,1.152060827206427689e-05
2.153588516746411052e+00,1.401506796149339077e-05,1.141240168396791096e-05
2.155183413078149535e+00,1.391369961110154638e-05,1.141240168396791096e-05
2.156778309409888017e+00,1.391369961110154638e-05,1.141240168396791096e-05
2.158373205741626499e+00,1.391369961110154638e-05,1.141240168396791096e-05
2.159968102073364982e+00,1.391369961110154638e-05,1.130521141943977168e-05
2.161562998405103020e+00,1.391369961110154638e-05,1.130521141943977168e-05
2.163157894736841502e+00,1.391369961110154638e-05,1.119902793272475606e-05
2.164752791068579985e+00,1.391369961110154638e-05,1.109384176772557518e-05
2.166347687400318467e+00,1.378301606322273445e-05,1.109384176772557518e-05
2.167942583732056949e+00,1.242402438379873006e-05,1.109384176772557518e-05
2.169537480063795432e+00,1.162984081999205681e-05,1.109384176772557518e-05
2.171132376395533914e+00,1.162984081999205681e-05,1.088642402173062380e-05
2.172727272727272396e+00,1.162984081999205681e-05,1.088642402173062380e-05
2.174322169059010879e+00,1.162984081999205681e-05,1.088642402173062380e-05
2.175917065390749361e+00,1.162984081999205681e-05,1.088642402173062380e-05
2.177511961722487399e+00,1.179563462095259357e-05,1.068288429403216504e-05
2.179106858054225881e+00,1.196379196109328170e-05,1.068288429403216504e-05
2.180701754385964364e+00,1.213434653478278173e-05,1.058254597567368630e-05
2.182296650717702846e+00,1.230733251673324984e-05,1.068288429403216504e-05
2.183891547049441328e+00,1.248278456884790801e-05,1.058254597567368630e-05
2.185486443381179811e+00,1.266073784716649061e-05,1.048315007865518784e-05
2.187081339712918293e+00,1.284122800890957355e-05,1.038468775134350659e-05
2.188676236044656775e+00,1.302429121962336329e-05,1.048315007865518784e-05
2.190271132376395258e+00,1.314778092444409977e-05,1.038468775134350659e-05
2.191866028708133740e+00,1.314778092444409977e-05,1.028715022524397060e-05
2.193460925039871778e+00,1.314778092444409977e-05,1.019052881421936185e-05
2.195055821371610261e+00,1.314778092444409977e-05,1.028715022524397060e-05
2.196650717703348743e+00,1.314778092444409977e-05,1.019052881421936185e-05
2.198245614035087225e+00,1.314778092444409977e-05,1.009481491371653788e-05
2.199840510366825708e+00,1.308589040347537136e-05,9.999999999999999124e-06
2.201435406698564190e+00,1.302429121962336329e-05,9.999999999999999124e-06
2.203030303030302672e+00,1.302429121962336329e-05,9.999999999999999124e-06
2.204625199362041155e+00,1.296298200147746109e-05,9.906075629392960938e-06
2.206220095693779637e+00,1.290196138408277290e-05,9.813033437525335722e-06
2.207814992025518119e+00,1.284122800890957355e-05,9.813033437525335722e-06
2.209409888357256158e+00,1.278078052382314351e-05,9.813033437525335722e-06
2.211004784688994640e+00,1.272061758305374144e-05,9.720865138588796243e-06
2.212599681020733122e+00,1.266073784716649061e-05,9.629562524599030271e-06
2.214194577352471605e+00,1.260113998303165301e-05,9.629562524599030271e-06
2.215789473684210087e+00,1.254182266379490704e-05,9.629562524599030271e-06
2.217384370015948569e+00,1.248278456884790801e-05,9.539117464664620698e-06
2.218979266347687052e+00,1.242402438379873006e-05,9.449521904263116973e-06
2.220574162679425534e+00,1.242402438379873006e-05,9.449521904263116973e-06
2.222169059011164016e+00,1.236554080044270453e-05,9.449521904263116973e-06
2.223763955342902054e+00,1.230733251673324984e-05,9.449521904263116973e-06
2.225358851674640537e+00,1.230733251673324984e-05,9.360767864523582952e-06
2.226953748006379019e+00,1.230733251673324984e-05,9.360767864523582952e-06
2.228548644338117501e+00,1.230733251673324984e-05,9.272847441516205604e-06
2.230143540669855984e+00,1.230733251673324984e-05,9.185752805548254787e-06
2.231738437001594466e+00,1.230733251673324984e-05,9.099476200466959878e-06
2.233333333333332948e+00,1.230733251673324984e-05,9.185752805548254787e-06
2.234928229665071431e+00,1.230733251673324984e-05,9.099476200466959878e-06
2.236523125996809913e+00,1.221831589559570825e-05,9.014009942968718834e-06
2.238118022328548395e+00,1.211234540926962745e-05,8.845478097653788216e-06
2.239712918660286434e+00,1.211234540926962745e-05,9.014009942968718834e-06
2.241307814992024916e+00,1.200729401392696278e-05,8.845478097653788216e-06
2.242902711323763398e+00,1.190315373821394646e-05,8.845478097653788216e-06
2.244497607655501881e+00,1.179991667991300531e-05,8.680097234317462061e-06
2.246092503987240363e+00,1.169757500534324263e-05,8.845478097653788216e-06
2.247687400318978845e+00,1.159612094876586516e-05,8.680097234317462061e-06
2.249282296650717328e+00,1.152060827206427689e-05,8.680097234317462061e-06
2.250877192982455810e+00,1.149554681179501408e-05,8.517808440132844535e-06
2.252472089314194292e+00,1.141240168396791096e-05,8.680097234317462061e-06
2.254066985645932775e+00,1.141240168396791096e-05,8.517808440132844535e-06
2.255661881977670813e+00,1.141240168396791096e-05,8.517808440132844535e-06
2.257256778309409295e+00,1.139584496281357987e-05,8.358553903745895595e-06
2.258851674641147778e+00,1.130521141943977168e-05,8.517808440132844535e-06
2.260446570972886260e+00,1.130521141943977168e-05,8.358553903745895595e-06
2.262041467304624742e+00,1.130521141943977168e-05,8.280046712286477940e-06
2.263636363636363225e+00,1.119902793272475606e-05,8.202276894681639229e-06
2.265231259968101707e+00,1.119902793272475606e-05,8.202276894681639229e-06
2.266826156299840189e+00,1.115382657492103894e-05,8.125237525193892835e-06
2.268421052631578672e+00,1.110880765819699264e-05,8.125237525193892835e-06
2.270015948963317154e+00,1.106397044618653870e-05,8.125237525193892835e-06
2.271610845295055192e+00,1.101931420549562044e-05,8.125237525193892835e-06
2.273205741626793674e+00,1.097483820569045291e-05,8.125237525193892835e-06
2.274800637958532157e+00,1.093054171928523753e-05,8.048921743135239738e-06
2.276395534290270639e+00,1.088642402173062380e-05,8.048921743135239738e-06
2.277990430622009121e+00,1.084248439140154251e-05,7.898433820141081721e-06
2.279585326953747604e+00,1.079872210958553873e-05,7.898433820141081721e-06
2.281180223285486086e+00,1.075513646047114542e-05,7.750759518112540483e-06
2.282775119617224568e+00,1.071172673113586743e-05,7.898433820141081721e-06
2.284370015948963051e+00,1.066849221153487359e-05,7.750759518112540483e-06
2.285964912280701533e+00,1.062543219448905189e-05,7.750759518112540483e-06
2.287559808612439571e+00,1.058254597567368630e-05,7.750759518112540483e-06
2.289154704944178054e+00,1.058254597567368630e-05,7.750759518112540483e-06
2.290749601275916536e+00,1.058254597567368630e-05,7.677960997166017487e-06
2.292344497607655018e+00,1.048315007865518784e-05,7.605846231745612375e-06
2.293939393939393501e+00,1.048315007865518784e-05,7.605846231745612375e-06
2.295534290271131983e+00,1.038468775134350659e-05,7.463642339279576304e-06
2.297129186602870465e+00,1.038468775134350659e-05,7.463642339279576304e-06
2.298724082934608948e+00,1.028715022524397060e-05,7.324097184108029577e-06
2.300318979266347430e+00,1.028715022524397060e-05,7.463642339279576304e-06
2.301913875598085468e+00,1.028715022524397060e-05,7.324097184108029577e-06
2.303508771929823951e+00,1.028715022524397060e-05,7.324097184108029577e-06
2.305103668261562433e+00,1.028715022524397060e-05,7.255306062279816471e-06
2.306698564593300915e+00,1.028715022524397060e-05,7.255306062279816471e-06
2.308293460925039398e+00,1.028715022524397060e-05,7.187161056733709848e-06
2.309888357256777880e+00,1.028715022524397060e-05,7.119656098863211682e-06
2.311483253588516362e+00,1.028715022524397060e-05,7.119656098863211682e-06
2.313078149920254845e+00,1.028715022524397060e-05,7.052785177060782621e-06
2.314673046251993327e+00,1.028715022524397060e-05,7.052785177060782621e-06
2.316267942583731809e+00,1.028715022524397060e-05,6.920921677018050119e-06
2.317862838915469847e+00,1.028715022524397060e-05,6.920921677018050119e-06
2.319457735247208330e+00,1.028715022524397060e-05,6.855917355764610961e-06
2.321052631578946812e+00,1.028715022524397060e-05,6.855917355764610961e-06
2.322647527910685294e+00,1.028715022524397060e-05,6.855917355764610961e-06
2.324242424242423777e+00,1.028715022524397060e-05,6.855917355764610961e-06
2.325837320574162259e+00,1.028715022524397060e-05,6.791523583507204815e-06
2.327432216905900741e+00,1.028715022524397060e-05,6.791523583507204815e-06
2.329027113237639224e+00,1.028715022524397060e-05,6.664544801669808758e-06
2.330622009569377706e+00,1.028715022524397060e-05,6.601948484081883906e-06
2.332216905901116188e+00,1.028715022524397060e-05,6.601948484081883906e-06
2.333811802232854227e+00,1.028715022524397060e-05,6.601948484081883906e-06
2.335406698564592709e+00,1.028715022524397060e-05,6.601948484081883906e-06
2.337001594896331191e+00,1.028715022524397060e-05,6.601948484081883906e-06
2.338596491228069674e+00,1.028715022524397060e-05,6.539940098467149080e-06
2.340191387559808156e+00,1.028715022524397060e-05,6.417665086567087038e-06
2.341786283891546638e+00,1.028715022524397060e-05,6.417665086567087038e-06
2.343381180223285121e+00,1.028715022524397060e-05,6.357387571164828610e-06
2.344976076555023603e+00,1.028715022524397060e-05,6.357387571164828610e-06
2.346570972886762085e+00,1.028715022524397060e-05,6.357387571164828610e-06
2.348165869218500568e+00,1.028715022524397060e-05,6.357387571164828610e-06
2.349760765550238606e+00,1.028715022524397060e-05,6.297676208532175506e-06
2.351355661881977088e+00,1.028715022524397060e-05,6.179930721303401125e-06
2.352950558213715571e+00,1.028715022524397060e-05,6.179930721303401125e-06
2.354545454545454053e+00,1.028715022524397060e-05,6.121886110964048437e-06
2.356140350877192535e+00,1.028715022524397060e-05,6.121886110964048437e-06
2.357735247208931018e+00,1.028715022524397060e-05,6.121886110964048437e-06
2.359330143540669500e+00,1.028715022524397060e-05,6.121886110964048437e-06
2.360925039872407982e+00,1.028715022524397060e-05,6.064386680974021692e-06
2.362519936204146465e+00,1.028715022524397060e-05,5.951002927848136202e-06
2.364114832535884947e+00,1.028715022524397060e-05,5.895108507400270656e-06
2.365709728867622985e+00,1.028715022524397060e-05,5.895108507400270656e-06
2.367304625199361467e+00,1.028715022524397060e-05,5.839739071778493719e-06
2.368899521531099950e+00,1.028715022524397060e-05,5.839739071778493719e-06
2.370494417862838432e+00,1.028715022524397060e-05,5.839739071778493719e-06
2.372089314194576914e+00,1.028715022524397060e-05,5.784889690095892555e-06
2.373684210526315397e+00,1.028715022524397060e-05,5.784889690095892555e-06
2.375279106858053879e+00,1.028715022524397060e-05,5.730555477778552016e-06
2.376874003189792361e+00,1.028715022524397060e-05,5.676731596130657430e-06
2.378468899521530844e+00,1.028715022524397060e-05,5.623413251903491208e-06
2.380063795853268882e+00,1.028715022524397060e-05,5.623413251903491208e-06
2.381658692185007364e+00,1.028715022524397060e-05,5.570595696868659529e-06
2.383253588516745847e+00,1.028715022524397060e-05,5.570595696868659529e-06
2.384848484848484329e+00,1.028715022524397060e-05,5.570595696868659529e-06
2.386443381180222811e+00,1.028715022524397060e-05,5.518274227395203512e-06
2.388038277511961294e+00,1.028715022524397060e-05,5.518274227395203512e-06
2.389633173843699776e+00,1.028715022524397060e-05,5.466444184030689759e-06
2.391228070175438258e+00,1.028715022524397060e-05,5.415100951086342091e-06
2.392822966507176741e+00,1.028715022524397060e-05,5.364239956225906145e-06
2.394417862838915223e+00,1.028715022524397060e-05,5.313856670058551796e-06
2.396012759170653261e+00,1.028715022524397060e-05,5.313856670058551796e-06
2.397607655502391744e+00,1.028715022524397060e-05,5.263946605735425434e-06
2.399202551834130226e+00,1.028715022524397060e-05,5.263946605735425434e-06
2.400797448165868708e+00,1.028715022524397060e-05,5.263946605735425434e-06
2.402392344497607191e+00,1.028715022524397060e-05,5.214505318550160421e-06
2.403987240829345673e+00,1.028715022524397060e-05,5.214505318550160421e-06
2.405582137161084155e+00,1.028715022524397060e-05,5.165528405542973051e-06
2.407177033492822638e+00,1.028715022524397060e-05,5.117011505108631981e-06
2.408771929824561120e+00,1.028715022524397060e-05,5.068950296608012312e-06
2.410366826156299602e+00,1.028715022524397060e-05,5.021340499983285132e-06
2.411961722488037640e+00,1.028715022524397060e-05,5.021340499983285132e-06
2.413556618819776123e+00,1.028715022524397060e-05,4.974177875376839086e-06
2.415151515151514605e+00,1.028715022524397060e-05,4.974177875376839086e-06
2.416746411483253087e+00,1.028715022524397060e-05,4.974177875376839086e-06
2.418341307814991570e+00,1.028715022524397060e-05,4.927458222753616338e-06
2.419936204146730052e+00,1.028715022524397060e-05,4.927458222753616338e-06
2.421531100478468534e+00,1.028715022524397060e-05,4.835331230189040068e-06
2.423125996810207017e+00,1.028715022524397060e-05,4.789915685941843586e-06
2.424720893141945499e+00,1.028715022524397060e-05,4.789915685941843586e-06
2.426315789473683981e+00,1.028715022524397060e-05,4.744926704335556734e-06
2.427910685805422020e+00,1.028715022524397060e-05,4.744926704335556734e-06
2.429505582137160502e+00,1.028715022524397060e-05,4.744926704335556734e-06
2.431100478468898984e+00,1.028715022524397060e-05,4.744926704335556734e-06
2.432695374800637467e+00,1.028715022524397060e-05,4.700360278907431518e-06
2.434290271132375949e+00,1.028715022524397060e-05,4.656212440825170827e-06
2.435885167464114431e+00,1.028715022524397060e-05,4.656212440825170827e-06
2.437480063795852914e+00,1.028715022524397060e-05,4.612479258533453967e-06
2.439074960127591396e+00,1.028715022524397060e-05,4.569156837403885890e-06
2.440669856459329878e+00,1.028715022524397060e-05,4.526241319388085539e-06
2.442264752791068361e+00,1.028715022524397060e-05,4.483728882674184337e-06
2.443859649122806399e+00,1.028715022524397060e-05,4.483728882674184337e-06
2.445454545454544881e+00,1.028715022524397060e-05,4.441615741346407034e-06
2.447049441786283364e+00,1.028715022524397060e-05,4.441615741346407034e-06
2.448644338118021846e+00,1.028715022524397060e-05,4.441615741346407034e-06
2.450239234449760328e+00,1.028715022524397060e-05,4.399898145047988175e-06
2.451834130781498811e+00,1.028715022524397060e-05,4.399898145047988175e-06
2.453429027113237293e+00,1.028715022524397060e-05,4.399898145047988175e-06
2.455023923444975775e+00,1.028715022524397060e-05,4.358572378647117543e-06
2.456618819776714258e+00,1.028715022524397060e-05,4.317634761906152627e-06
2.458213716108452296e+00,1.028715022524397060e-05,4.236909428960680988e-06
2.459808612440190778e+00,1.028715022524397060e-05,4.197114523817273579e-06
2.461403508771929260e+00,1.028715022524397060e-05,4.157693389815754211e-06
2.462998405103667743e+00,1.028715022524397060e-05,4.157693389815754211e-06
2.464593301435406225e+00,1.028715022524397060e-05,4.157693389815754211e-06
2.466188197767144707e+00,1.028715022524397060e-05,4.157693389815754211e-06
2.467783094098883190e+00,1.028715022524397060e-05,4.118642516334213268e-06
2.469377990430621672e+00,1.028715022524397060e-05,4.118642516334213268e-06
2.470972886762360154e+00,1.028715022524397060e-05,4.079958425724005823e-06
2.472567783094098637e+00,1.028715022524397060e-05,4.041637673000104345e-06
2.474162679425836675e+00,1.028715022524397060e-05,4.003676845534288966e-06
2.475757575757575157e+00,1.028715022524397060e-05,3.966072562751210883e-06
2.477352472089313640e+00,1.028715022524397060e-05,3.966072562751210883e-06
2.478947368421052122e+00,1.028715022524397060e-05,3.928821475827394120e-06
2.480542264752790604e+00,1.028715022524397060e-05,3.928821475827394120e-06
2.482137161084529087e+00,1.028715022524397060e-05,3.928821475827394120e-06
2.483732057416267569e+00,1.028715022524397060e-05,3.928821475827394120e-06
2.485326953748006051e+00,1.028715022524397060e-05,3.891920267392943555e-06
2.486921850079744534e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.488516746411483016e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.490111642743221054e+00,1.028715022524397060e-05,3.783283204946732863e-06
2.491706539074959537e+00,1.028715022524397060e-05,3.747748955561452348e-06
2.493301435406698019e+00,1.028715022524397060e-05,3.747748955561452348e-06
2.494896331738436501e+00,1.028715022524397060e-05,3.712548459377022997e-06
2.496491228070174984e+00,1.028715022524397060e-05,3.712548459377022997e-06
2.498086124401913466e+00,1.028715022524397060e-05,3.712548459377022997e-06
2.499681020733651948e+00,1.028715022524397060e-05,3.712548459377022997e-06
2.501275917065390431e+00,1.028715022524397060e-05,3.712548459377022997e-06
2.502870813397128913e+00,1.028715022524397060e-05,3.712548459377022997e-06
2.504465709728867395e+00,1.028715022524397060e-05,3.747748955561452348e-06
2.506060606060605433e+00,1.028715022524397060e-05,3.747748955561452348e-06
2.507655502392343916e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.509250398724082398e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.510845295055820880e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.512440191387559363e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.514035087719297845e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.515629984051036327e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.517224880382774810e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.518819776714513292e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.520414673046251774e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.522009569377989813e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.523604465709728295e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.525199362041466777e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.526794258373205260e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.528389154704943742e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.529984051036682224e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.531578947368420707e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.533173843700159189e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.534768740031897671e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.536363636363635710e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.537958532695374192e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.539553429027112674e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.541148325358851157e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.542743221690589639e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.544338118022328121e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.545933014354066604e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.547527910685805086e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.549122807017543568e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.550717703349282051e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.552312599681020089e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.553907496012758571e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.555502392344497054e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.557097288676235536e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.558692185007974018e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.560287081339712500e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.561881977671450983e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.563476874003189465e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.565071770334927947e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.566666666666666430e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.568261562998404468e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.569856459330142950e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.571451355661881433e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.573046251993619915e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.574641148325358397e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.576236044657096880e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.577830940988835362e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.579425837320573844e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.581020733652312327e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.582615629984050809e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.584210526315788847e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.585805422647527330e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.587400318979265812e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.588995215311004294e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.590590111642742777e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.592185007974481259e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.593779904306219741e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.595374800637958224e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.596969696969696706e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.598564593301435188e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.600159489633173227e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.601754385964911709e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.603349282296650191e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.604944178628388674e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.606539074960127156e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.608133971291865638e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.609728867623604120e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.611323763955342603e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.612918660287081085e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.614513556618819123e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.616108452950557606e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.617703349282296088e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.619298245614034570e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.620893141945773053e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.622488038277511535e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.624082934609250017e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.625677830940988500e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.627272727272726982e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.628867623604465464e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.630462519936203503e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.632057416267941985e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.633652312599680467e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.635247208931418950e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.636842105263157432e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.638437001594895914e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.640031897926634397e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.641626794258372879e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.643221690590111361e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.644816586921849844e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.646411483253587882e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.648006379585326364e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.649601275917064847e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.651196172248803329e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.652791068580541811e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.654385964912280294e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.655980861244018776e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.657575757575757258e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.659170653907495740e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.660765550239234223e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.662360446570972261e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.663955342902710743e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.665550239234449226e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.667145135566187708e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.668740031897926190e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.670334928229664673e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.671929824561403155e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.673524720893141637e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.675119617224880120e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.676714513556618602e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.678309409888356640e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.679904306220095123e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.681499202551833605e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.683094098883572087e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.684688995215310570e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.686283891547049052e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.687878787878787534e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.689473684210526017e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.691068580542264499e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.692663476874002537e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.694258373205741020e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.695853269537479502e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.697448165869217984e+00,1.028715022524397060e-05,3.855365651236185382e-06
2.699043062200956467e+00,1.028715022524397060e-05,3.855365651236185382e-06
