m,branch,qz_center,gui_L,final_L,gui_background_density,final_data_density,pixel_count,delta_L,delta_density
3,-,1.0063637971261552,1.0859375000000002,1.0859375000000002,30.197320034770282,30.197320034770282,598.0,0.0,0.0
3,-,1.0304972215176695,1.1119791666666667,1.1119791666666667,29.581867730744825,29.581867730744825,609.0,0.0,0.0
3,-,1.0546306459091839,1.1380208333333333,1.1380208333333333,29.461443779094548,29.461443779094548,609.0,0.0,0.0
3,-,1.0787640703006987,1.1640625,1.1640625,29.259368663915744,29.259368663915744,615.0,0.0,0.0
3,-,1.1028974946922132,1.1901041666666667,1.1901041666666667,28.26576071419555,28.26576071419555,624.0,0.0,0.0
3,-,1.1270309190837278,1.2161458333333335,1.2161458333333335,28.71267295267578,28.71267295267578,628.0,0.0,0.0
3,-,1.151164343475242,1.2421875,1.2421875,28.412755931180445,28.412755931180445,637.0,0.0,0.0
3,-,1.1752977678667567,1.2682291666666667,1.2682291666666667,27.582135084184326,27.582135084184326,639.0,0.0,0.0
3,-,1.1994311922582712,1.2942708333333335,1.2942708333333335,27.695653756244404,27.695653756244404,648.0,0.0,0.0
3,-,1.2235646166497856,1.3203125,1.3203125,27.241570038963427,27.241570038963427,655.0,0.0,0.0
3,-,1.2476980410413,1.3463541666666667,1.3463541666666667,27.15977923242379,27.15977923242379,662.0,0.0,0.0
3,-,1.2718314654328147,1.3723958333333335,1.3723958333333335,26.76092123256761,26.76092123256761,669.0,0.0,0.0
3,-,1.2959648898243294,1.3984375000000004,1.3984375000000004,26.656365716440654,26.656365716440654,679.0,0.0,0.0
3,-,1.3200983142158438,1.4244791666666667,1.4244791666666667,26.018673311667094,26.018673311667094,681.0,0.0,0.0
3,-,1.3442317386073581,1.4505208333333333,1.4505208333333333,25.426034889847042,25.426034889847042,693.0,0.0,0.0
3,-,1.368365162998873,1.4765625000000002,1.4765625000000002,25.60782004929303,25.60782004929303,702.0,0.0,0.0
3,-,1.3924985873903872,1.5026041666666667,1.5026041666666667,25.452984903892478,25.452984903892478,710.0,0.0,0.0
3,-,1.4166320117819016,1.5286458333333333,1.5286458333333333,24.757747876415703,24.757747876415703,716.0,0.0,0.0
3,-,1.4407654361734163,1.5546875000000002,1.5546875000000002,24.95484445914059,24.95484445914059,730.0,0.0,0.0
3,-,1.4648988605649307,1.5807291666666667,1.5807291666666667,25.148927786225265,25.148927786225265,735.0,0.0,0.0
3,-,1.4890322849564452,1.6067708333333335,1.6067708333333335,25.30245828617906,25.30245828617906,747.0,0.0,0.0
3,-,1.5131657093479598,1.6328125,1.6328125,24.483904302511576,24.483904302511576,758.0,0.0,0.0
3,-,1.5372991337394744,1.6588541666666667,1.6588541666666667,24.882772296002834,24.882772296002834,767.0,0.0,0.0
3,-,1.561432558130989,1.6848958333333335,1.6848958333333335,23.992200550942226,23.992200550942226,775.0,0.0,0.0
